-5.462
-3.656
-3.044
-2.142
-0.758
0.914
-8.933
0.945
-4.848
-90.228
-71.956
-2.499
-28.056
-1.144
-6.744
-27.704
-5.008
-4.452
0.432
-6.519
-13.520
-0.654
0.974
-24.340
-59.718
-25.527
-4.592
0.469
0.782
0.000
